"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"1777",2078,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,37,5,0.135135,"Nyctalus lasiopterus","alphacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Nyctalus lasiopterus","Nyctalus lasiopterus","detection of alpha and betacoronaviruses in multiple iberian bat species","1562","detection of alpha and betacoronaviruses in multiple iberian bat species",0.38992116005387,0.00666666666666667,0.135135135135135,"Nyctalus lasiopterus","Nyctalus lasiopterus","VESPERTILIONIDAE"
"1778",2079,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,137,0,0,"Nyctalus lasiopterus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus lasiopterus","Nyctalus lasiopterus","detection of alpha and betacoronaviruses in multiple iberian bat species","1563","detection of alpha and betacoronaviruses in multiple iberian bat species",0.0426143992673882,0.00181818181818182,0,"Nyctalus lasiopterus","Nyctalus lasiopterus","VESPERTILIONIDAE"
"1779",2056,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","Myotis nattereri","detection of alpha and betacoronaviruses in multiple iberian bat species","1564","detection of alpha and betacoronaviruses in multiple iberian bat species",0.261799387799149,0.0714285714285714,0,"Myotis nattereri","Myotis nattereri","VESPERTILIONIDAE"
"1780",2064,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","Myotis nattereri","detection of alpha and betacoronaviruses in multiple iberian bat species","1565","detection of alpha and betacoronaviruses in multiple iberian bat species",0.261799387799149,0.0714285714285714,0,"Myotis nattereri","Myotis nattereri","VESPERTILIONIDAE"
"1781",2063,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,23,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","Nyctalus leisleri","detection of alpha and betacoronaviruses in multiple iberian bat species","1566","detection of alpha and betacoronaviruses in multiple iberian bat species",0.102784465580587,0.0106382978723404,0,"Nyctalus leisleri","Nyctalus leisleri","VESPERTILIONIDAE"
"1782",2062,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,11,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","Nyctalus leisleri","detection of alpha and betacoronaviruses in multiple iberian bat species","1567","detection of alpha and betacoronaviruses in multiple iberian bat species",0.146421385864288,0.0217391304347826,0,"Nyctalus leisleri","Nyctalus leisleri","VESPERTILIONIDAE"
"1783",2061,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,4,1,0.25,"Pipistrellus kuhlii","alphacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","alphacoronavirus",1,"Pipistrellus kuhlii","Pipistrellus kuhlii","detection of alpha and betacoronaviruses in multiple iberian bat species","1568","detection of alpha and betacoronaviruses in multiple iberian bat species",0.574183406001544,0.0555555555555556,0.25,"Pipistrellus kuhlii","Pipistrellus kuhlii","VESPERTILIONIDAE"
"1784",2060,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,6,0,0,"Pipistrellus kuhlii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus kuhlii","Pipistrellus kuhlii","detection of alpha and betacoronaviruses in multiple iberian bat species","1569","detection of alpha and betacoronaviruses in multiple iberian bat species",0.19379834332759,0.0384615384615385,0,"Pipistrellus kuhlii","Pipistrellus kuhlii","VESPERTILIONIDAE"
"1785",2059,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","Pipistrellus pipistrellus","detection of alpha and betacoronaviruses in multiple iberian bat species","1570","detection of alpha and betacoronaviruses in multiple iberian bat species",0.261799387799149,0.0714285714285714,0,"Pipistrellus pipistrellus","Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1786",2058,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,1,0,0,"Pipistrellus pipistrellus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pipistrellus","Pipistrellus pipistrellus","detection of alpha and betacoronaviruses in multiple iberian bat species","1571","detection of alpha and betacoronaviruses in multiple iberian bat species",0.392699081698724,0.166666666666667,0,"Pipistrellus pipistrellus","Pipistrellus pipistrellus","VESPERTILIONIDAE"
"1787",2057,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,1,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","detection of alpha and betacoronaviruses in multiple iberian bat species","1572","detection of alpha and betacoronaviruses in multiple iberian bat species",0.392699081698724,0.166666666666667,0,"Pipistrellus pygmaeus","Pipistrellus pygmaeus","VESPERTILIONIDAE"
"1790",2067,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,7,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus auritus","Plecotus auritus","detection of alpha and betacoronaviruses in multiple iberian bat species","1573","detection of alpha and betacoronaviruses in multiple iberian bat species",0.180683561953354,0.0333333333333333,0,"Plecotus auritus","Plecotus auritus","VESPERTILIONIDAE"
"1791",2068,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,7,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus austriacus","Plecotus austriacus","detection of alpha and betacoronaviruses in multiple iberian bat species","1574","detection of alpha and betacoronaviruses in multiple iberian bat species",0.180683561953354,0.0333333333333333,0,"Plecotus austriacus","Plecotus austriacus","VESPERTILIONIDAE"
"1792",2069,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,10,0,0,"Plecotus austriacus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Plecotus austriacus","Plecotus austriacus","detection of alpha and betacoronaviruses in multiple iberian bat species","1575","detection of alpha and betacoronaviruses in multiple iberian bat species",0.153138684584835,0.0238095238095238,0,"Plecotus austriacus","Plecotus austriacus","VESPERTILIONIDAE"
"1793",2070,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,13,0,0,"Rhinolophus euryale","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus euryale","Rhinolophus euryale","detection of alpha and betacoronaviruses in multiple iberian bat species","1576","detection of alpha and betacoronaviruses in multiple iberian bat species",0.135274881489286,0.0185185185185185,0,"Rhinolophus euryale","Rhinolophus euryale","RHINOLOPHIDAE"
"1794",2071,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of alpha and betacoronaviruses in multiple iberian bat species","1577","detection of alpha and betacoronaviruses in multiple iberian bat species",0.261799387799149,0.0714285714285714,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"1795",2072,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,5,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","detection of alpha and betacoronaviruses in multiple iberian bat species","1578","detection of alpha and betacoronaviruses in multiple iberian bat species",0.210267167641983,0.0454545454545455,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"1796",2073,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,4,0,0,"Rhinolophus hipposideros","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:30pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus hipposideros","Rhinolophus hipposideros","detection of alpha and betacoronaviruses in multiple iberian bat species","1579","detection of alpha and betacoronaviruses in multiple iberian bat species",0.231823804500403,0.0555555555555556,0,"Rhinolophus hipposideros","Rhinolophus hipposideros","RHINOLOPHIDAE"
"1797",2074,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,1,0,0,"Rhinolophus mehelyi","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","","NA","NA","","2004","",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:30pm","oropharyngeal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus mehelyi","Rhinolophus mehelyi","detection of alpha and betacoronaviruses in multiple iberian bat species","1580","detection of alpha and betacoronaviruses in multiple iberian bat species",0.392699081698724,0.166666666666667,0,"Rhinolophus mehelyi","Rhinolophus mehelyi","RHINOLOPHIDAE"
"1798",2081,"genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon","Maganga et al.","Scientific Reports",2020,57,7,0.122807,"Hipposideros cf. ruber","alphacoronavirus","","","","similar to HCoV-229E","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"intestines","Gabon","N","Ogooue-Ivindo","Faucon Cave","13°20 E","1°07N","2009","","",NA,"","November","Fall",NA,"Y","","","","VERENA Admin","4/26/2022 2:57pm","intestine","tissue","0","1","0","0",1.11666666666667,13.3333333333333,"RdRp","Yes, for this study","Yes","PCR","alphacoronavirus",1,"Hipposideros ruber","Hipposideros ruber","genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon","1581","genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon",0.367653901939943,0.00434782608695652,0.12280701754386,"Hipposideros ruber","Hipposideros ruber","HIPPOSIDERIDAE"
"1799",3001,"genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon","Maganga et al.","Scientific Reports",2020,57,2,0.035088,"Hipposideros cf. ruber","genus not specified","paper table 3 marks these two samples as undetermined viral genus","","","","single","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"intestines","Gabon","N","Ogooue-Ivindo","Faucon Cave","13°20 E","1°07N","2009","","",NA,"","November","Fall",NA,"Y","","","","VERENA Admin","4/26/2022 2:58pm","intestine","tissue","0","1","0","0",1.11666666666667,13.3333333333333,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Hipposideros ruber","Hipposideros ruber","genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon","1582","genetic diversity and ecology of coronaviruses hosted by cave-dwelling bats in gabon",0.208108281794324,0.00434782608695652,0.0350877192982456,"Hipposideros ruber","Hipposideros ruber","HIPPOSIDERIDAE"
