Title,Authors,Corporate Authors,Editors,Book Editors,Source Title,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Beginning Page,Ending Page,Article Number,DOI,Conference Title,Conference Date,Total Citations,Average per Year,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Lessons of Past Coronavirus Pandemics,"Groat, James De",,,,POPULATION AND DEVELOPMENT REVIEW,,2020,,,,,,,,,10.1111/padr.12360,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phytostabilization of store-and-release cover made with phosphate mine wastes in arid and semiarid climate using wild local plants,"Hamza, Zine; Rachid, Hakkou; Mariam, El Adnani; Kamal, Lamnai; Sara, Elgadi; Rachid, Ait B.; Laila, Midhat; Papazogolu, Eleni G.; Kenza, Loutfi; Mohamed, Hafidi; Abdelaziz, Smouni; Ahmed, Ouhammou",,,,REMEDIATION-THE JOURNAL OF ENVIRONMENTAL CLEANUP COSTS TECHNOLOGIES & TECHNIQUES,,2020,,,,,,,,,10.1002/rem.21662,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coronavirus testing indicates transmission risk increases along wildlife supply chains for human consumption in Viet Nam, 2013-2014","Nguyen Quynh Huong; Nguyen Thi Thanh Nga; Nguyen Van Long; Bach Duc Luu; Latinne, Alice; Pruvot, Mathieu; Nguyen Thanh Phuong; Le Tin Vinh Quang; Vo Van Hung; Nguyen Thi Lan; Nguyen Thi Hoa; Phan Quang Minh; Nguyen Thi Diep; Nguyen Tung; Van Dang Ky; Roberton, Scott, I; Hoang Bich Thuy; Gilbert, Martin; Wicker, Leanne; Mazet, Jonna A. K.; Johnson, Christine Kreuder; Goldstein, Tracey; Tremeau-Bravard, Alex; Ontiveros, Victoria; Joly, Damien O.; Walzer, Chris; Fine, Amanda E.; Olson, Sarah H.",,,,PLOS ONE,AUG 10 2020,2020,15,8,,,,,,e0237129,10.1371/journal.pone.0237129,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Battle of Frame Building: The Reciprocal Relationship between Journalists and Frame Sponsors,"Wichgers, Lisanne; Jacobs, Laura; van Spanje, Joost",,,,INTERNATIONAL JOURNAL OF PRESS-POLITICS,,2020,,,,,,,,1.94016E+15,10.1177/1940161220942760,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A palindromic RNA sequence as a common breakpoint contributor to copy-choice recombination in SARS-COV-2,"Gallaher, William R.",,,,ARCHIVES OF VIROLOGY,OCT 2020,2020,165,10,,,,2341,2348,,10.1007/s00705-020-04750-z,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Influence of the COVID-19 pandemic on public attitudes toward bats in Arkansas and implications for bat management,"Sasse, D. Blake; Gramza, Ashley R.",,,,HUMAN DIMENSIONS OF WILDLIFE,,2020,,,,,,,,,10.1080/10871209.2020.1799267,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Say no to bat fried rice: changing the narrative of coronavirus and Chinese food,"King, Michelle T.",,,,FOOD AND FOODWAYS,JUL 2 2020,2020,28,3,,,,237,249,,10.1080/07409710.2020.1794182,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Potential Zoonotic Origins of SARS-CoV-2 and Insights for Preventing Future Pandemics Through One Health Approach,"Konda, Muralikrishna; Dodda, Balasunder; Konala, Venu Madhav; Naramala, Srikanth; Adapa, Sreedhar",,,,CUREUS,JUN 30 2020,2020,12,6,,,,,,e8932,10.7759/cureus.8932,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantifying the differences in avian attack rates on reptiles between an infrastructure and a control site,"Law, Cameron; Lancaster, Lesley; Hall, Jeanette; Handy, Sam; Hinchliffe, Mike; O'Brien, Clare; O'Brien, Katie; Watts, Sam; O'Brien, David",,,,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,JUN 16 2020,2020,66,4,,,,,,54,10.1007/s10344-020-01393-y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The annual cycle of landfast ice in the eastern Bering Sea,"Jensen, David; Mahoney, Andy; Resler, Lynn",,,,COLD REGIONS SCIENCE AND TECHNOLOGY,JUN 2020,2020,174,,,,,,,103059,10.1016/j.coldregions.2020.103059,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
On the Coronaviruses and Their Associations with the Aquatic Environment and Wastewater,"Wartecki, Adrian; Rzymski, Piotr",,,,WATER,JUN 2020,2020,12,6,,,,,,1598,10.3390/w12061598,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Improvements in Virus Detection at CIRAD's Sugarcane Quarantine Using Both Viral Metagenomics and PCR-Based Approaches,"Fernandez, Emmanuel; Ferdinand, Romain; Filloux, Denis; Guinet, Isabelle; Julian, Charlotte; Rott, Philippe; Roumagnac, Philippe; Daugrois, Jean-Heinrich",,,,SUGAR TECH,JUN 2020,2020,22,3,,,,498,503,,10.1007/s12355-019-00790-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detection of Recombinant Rousettus Bat Coronavirus GCCDC1 in Lesser Dawn Bats (Eonycteris spelaea) in Singapore,"Paskey, Adrian C.; Ng, Justin H. J.; Rice, Gregory K.; Chia, Wan Ni; Philipson, Casandra W.; Foo, Randy J. H.; Cer, Regina Z.; Long, Kyle A.; Lueder, Matthew R.; Lim, Xiao Fang; Frey, Kenneth G.; Hamilton, Theron; Anderson, Danielle E.; Laing, Eric D.; Mendenhall, Ian H.; Smith, Gavin J.; Wang, Lin-Fa; Bishop-Lilly, Kimberly A.",,,,VIRUSES-BASEL,MAY 2020,2020,12,5,,,,,,539,10.3390/v12050539,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Global Transmission, Spatial Segregation, and Recombination Determine the Long-Term Evolution and Epidemiology of Bovine Coronaviruses","Salem, Elias; Dhanasekaran, Vijaykrishna; Cassard, Herve; Hause, Ben; Maman, Sarah; Meyer, Gilles; Ducatez, Mariette F.",,,,VIRUSES-BASEL,MAY 2020,2020,12,5,,,,,,534,10.3390/v12050534,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epidemiology of CoViD-19 Pandemic: Recovery and mortality ratio around the globe,"Noor, Aziz Ullah; Maqbool, Farhana; Bhatti, Zulfiqar A.; Khan, Asmat Ullah",,,,PAKISTAN JOURNAL OF MEDICAL SCIENCES,MAY 2020,2020,36,4,,S,SI,S79,S84,,10.12669/pjms.36.COVID19-S4.2660,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Importance of Bats in Wildlife: Not Just Carriers of Pandemic SARS-CoV-2 and Other Viruses,"Katterine Bonilla-Aldana, D.; Daniela Jimenez-Diaz, S.; Patel, Shailesh Kumar; Dhama, Kuldeep; Rabaan, Ali A.; Sah, Ranjit; Sierra, Manuel; Zambrano, Lysien I.; Arteaga-Livias, Kovy; Rodriguez-Morales, Alfonso J.",,,,JOURNAL OF PURE AND APPLIED MICROBIOLOGY,MAY 2020,2020,14,,,1,,709,712,,10.22207/JPAM.14.SPL1.05,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Selection of viral variants during persistent infection of insectivorous bat cells with Middle East respiratory syndrome coronavirus,"Banerjee, Arinjay; Subudhi, Sonu; Rapin, Noreen; Lew, Jocelyne; Jain, Richa; Falzarano, Darryl; Misra, Vikram",,,,SCIENTIFIC REPORTS,APR 29 2020,2020,10,1,,,,,,7257,10.1038/s41598-020-64264-1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assessing amphibian disease risk across tropical streams while accounting for imperfect pathogen detection,"Ribeiro, Jose Wagner, Jr.; Siqueira, Tadeu; DiRenzo, Graziella V.; Lambertini, Carolina; Lyra, Mariana L.; Toledo, Luis Felipe; Haddad, Celio F. B.; Becker, C. Guilherme",,,,OECOLOGIA,MAY 2020,2020,193,1,,,,237,248,,10.1007/s00442-020-04646-4,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Detection of gamma-ray transients with wild binary segmentation,"Antier, S.; Barynova, K.; Fryzlewicz, P.; Lachaud, C.; Marchal-Duval, G.",,,,MONTHLY NOTICES OF THE ROYAL ASTRONOMICAL SOCIETY,APR 2020,2020,493,3,,,,4428,4441,,10.1093/mnras/staa263,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eco-Virological Preliminary Study of Potentially Emerging Pathogens in Hedgehogs (Erinaceus europaeus) Recovered at a Wildlife Treatment and Rehabilitation Center in Northern Italy,"Delogu, Mauro; Cotti, Claudia; Lelli, Davide; Sozzi, Enrica; Trogu, Tiziana; Lavazza, Antonio; Garuti, Giacomo; Castrucci, Maria Rita; Vaccari, Gabriele; De Marco, Maria Alessandra; Moreno, Ana",,,,ANIMALS,MAR 2020,2020,10,3,,,,,,407,10.3390/ani10030407,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Multi-Scale Assessment of Male Northern Yellow Bat Roost Selection,"Castleberry, Steven B.; Bland, Craig R.; Beck, Jacalyn M.; Kurimo-Beechuk, Elizabeth; Morris, Katrina M.; Hepinstall-Cymerman, Jeff",,,,JOURNAL OF WILDLIFE MANAGEMENT,MAY 2020,2020,84,4,,,,697,704,,10.1002/jwmg.21843,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Injuries and illnesses among human remains detection-certified search-and-recovery dogs deployed to northern California in response to the Camp Fire wildfire of November 2018,"Gordon, Lori E.; Ho, Ben",,,,JAVMA-JOURNAL OF THE AMERICAN VETERINARY MEDICAL ASSOCIATION,FEB 1 2020,2020,256,3,,,,322,332,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bats and COVID-19: villains or victims?,"Ramos Pereira, Maria Joao; Bernard, Enrico; Aguiar, Ludmilla M. S.",,,,BIOTA NEOTROPICA,2020,2020,20,3,,,,,,e20201055,10.1590/1676-0611-BN-2020-1055,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bat SARS-Like WIV1 coronavirus uses the ACE2 of multiple animal species as receptor and evades IFITM3 restrictionviaTMPRSS2 activation of membrane fusion,"Zheng, Mei; Zhao, Xuesen; Zheng, Shuangli; Chen, Danying; Du, Pengcheng; Li, Xinglin; Jiang, Dong; Guo, Ju-Tao; Zeng, Hui; Lin, Hanxin",,,,EMERGING MICROBES & INFECTIONS,JAN 1 2020,2020,9,1,,,,1567,1579,,10.1080/22221751.2020.1787797,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"SARS-CoV-2 pandemic: causes and current situation, historical lessons, and strategical therapeutic interventions","Shereen, Muhammad Adnan; Kazmi, Abeer",,,,BIOMEDICAL RESEARCH AND THERAPY,2020,2020,7,5,,,,3807,3812,,10.15419/bmrat.v7i5.608,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CORONAVIRUS INFECTIONS: A BRIEF REVIEW,"Baraitareanu, S.",,,,REVISTA ROMANA DE MEDICINA VETERINARA,2020,2020,30,1,,,,71,76,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Consequences of VGluT3 deficiency on learning and memory in mice,"Fazekas, Csilla Lea; Balazsfi, Diana; Horvath, Hanga Reka; Balogh, Zoltan; Aliczki, Mano; Puhova, Agnesa; Balagova, Lucia; Chmelova, Magdalena; Jezova, Daniela; Haller, Jozsef; Zelena, Dora",,,,PHYSIOLOGY & BEHAVIOR,DEC 1 2019,2019,212,,,,,,,112688,10.1016/j.physbeh.2019.112688,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unravelling virus community ecology in bats through the integration of metagenomics and community ecology,"Wille, Michelle",,,,MOLECULAR ECOLOGY,JAN 2020,2020,29,1,,,,23,25,,10.1111/mec.15306,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tracing ancient animal husbandry in tropical Africa using the fossil spore assemblages of coprophilous fungi: a validation study in western Uganda,"Goethals, Lore; Verschuren, Dirk",,,,VEGETATION HISTORY AND ARCHAEOBOTANY,SEP 2020,2020,29,5,,,,509,526,,10.1007/s00334-019-00760-3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hospital-based zoonotic disease surveillance in Bangladesh: design, field data and difficulties","Das, Pritimoy; Sazzad, Hossain M. S.; Aleem, Mohammad Abdul; Rahman, M. Ziaur; Rahman, Mahmudur; Anthony, Simon J.; Lipkin, W. Ian; Gurley, Emily S.; Luby, Stephen P.; Openshaw, John J.",,,,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,SEP 30 2019,2019,374,1782,,,,,,20190019,10.1098/rstb.2019.0019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High detectability with low impact: Optimizing large PIT tracking systems for cave-dwelling bats,"van Harten, Emmi; Reardon, Terry; Lumsden, Lindy F.; Meyers, Noel; Prowse, Thomas A. A.; Weyland, John; Lawrence, Ruth",,,,ECOLOGY AND EVOLUTION,OCT 2019,2019,9,19,,,,10916,10928,,10.1002/ece3.5482,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
