"","X.1","X","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader","family"
"1276",1631,1631,1990,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,7,0,0,"Glossophaga soricina","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tabaquite",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Glossophaga soricina","PHYLLOSTOMIDAE"
"1278",1633,1633,1992,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,3,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Fyzabad",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus","PHYLLOSTOMIDAE"
"1279",1634,1634,1993,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,3,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Morne Diablo",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus","PHYLLOSTOMIDAE"
"1280",1635,1635,1994,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,1,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Rousillac",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus","PHYLLOSTOMIDAE"
"1281",1636,1636,1995,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,7,0,0,"Desmodus rotundus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","La Brae",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Desmodus rotundus","PHYLLOSTOMIDAE"
"1282",1637,1637,1996,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,29,0,0,"Pteronotus parnellii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Tabaquite",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pteronotus parnellii","MORMOOPIDAE"
"1283",1638,1638,1997,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,2,0,0,"Pteronotus parnellii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Wallerfield",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Pteronotus parnellii","MORMOOPIDAE"
"1284",1639,1639,1998,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,25,0,0,"Molossus major","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Talparo",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Molossus molossus","MOLOSSIDAE"
"1285",1641,1641,2000,"detection and phylogenetic analysis of group 1 coronaviruses in south american bats","Carrington et al.","Emerg Infect Dis",2008,11,0,0,"Phyllostomus hastatus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"nasopharyngeal swabs,faecal swab","Trinidad","N","","Wallerfield",NA,NA,"",2006,"December",2007,"July","","Winter,Spring,Summer",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","pooled swabs/samples","swab",1,0,1,1,NA,NA,"RdRp","Yes, for this study","Yes","PCR","genus not specified",1,"Phyllostomus hastatus","PHYLLOSTOMIDAE"
"1286",1643,1643,2002,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,2,0,0,"Myotis brandtii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Westensee","9°58'17""E","54°16'44""N","2007",NA,"June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,0,0,0,54.2788888888889,9.97138888888889,"RdRp","No","No","PCR","genus not specified",1,"Myotis brandtii","VESPERTILIONIDAE"
"1287",1646,1646,2013,"detection and prevalence patterns of group i coronaviruses in bats, northern germany","Gloza-rausch et al.","Emerg Infect Dis",2008,3,0,0,"Nyctalus noctula","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Germany","N","","Schwentinebrücke","10°17'14""E","54°16'18""N","2007",NA,"June",NA,"August","","Summer",NA,"Y; age, sex, lactation, gravidity","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,0,0,0,54.2716666666667,10.2872222222222,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus noctula","VESPERTILIONIDAE"
"1288",1649,1649,2021,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,4,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Barbastella barbastellus","VESPERTILIONIDAE"
"1289",1650,1650,2037,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Barbastella barbastellus","VESPERTILIONIDAE"
"1290",1652,1652,2039,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,7,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eptesicus serotinus","VESPERTILIONIDAE"
"1291",1654,1654,2041,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,10,0,0,"Hypsugo savii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Pipistrellus savii","VESPERTILIONIDAE"
"1292",1655,1655,2042,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Miniopterus schreibersii","MINIOPTERIDAE"
"1293",1657,1657,2044,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,1,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis alcathoe","VESPERTILIONIDAE"
"1294",1658,1658,2045,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis bechsteinii","VESPERTILIONIDAE"
"1295",1659,1659,2046,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis bechsteinii","VESPERTILIONIDAE"
"1296",1661,1661,2048,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,14,0,0,"Myotis capaccinii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis capaccinii","VESPERTILIONIDAE"
"1297",1663,1663,2050,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,52,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis daubentonii","VESPERTILIONIDAE"
"1298",1664,1664,2051,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,2,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis emarginatus","VESPERTILIONIDAE"
"1299",1665,1665,2052,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,15,0,0,"Myotis escalerai","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis escalerai","VESPERTILIONIDAE"
"1300",1667,1667,2054,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,17,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis myotis","VESPERTILIONIDAE"
"1301",1668,1668,2055,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,5,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis mystacinus","VESPERTILIONIDAE"
"1302",1670,1670,2079,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,137,0,0,"Nyctalus lasiopterus","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus lasiopterus","VESPERTILIONIDAE"
"1303",1671,1671,2056,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1304",1672,1672,2064,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,3,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis nattereri","VESPERTILIONIDAE"
"1305",1673,1673,2063,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,23,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","faecal, rectal, or anal","faeces",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","VESPERTILIONIDAE"
"1306",1674,1674,2062,"detection of alpha and betacoronaviruses in multiple iberian bat species","Falcón et al.","Arch Virol",2011,11,0,0,"Nyctalus leisleri","alphacoronavirus or betacoronavirus",NA,"","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"oral swab","Spain","N","","",NA,NA,"",2004,"",2007,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:29pm","oropharyngeal","swab",1,1,1,1,NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nyctalus leisleri","VESPERTILIONIDAE"
