UniqueID,Field 25,author (from Imported table 2),journal (from Imported table 2),year (from Imported table 2),sample,positives,prevalence,bat_species,virus_genus,virus_subgenus,virus_species,virus_strain,detection_type,study_type,detection_method,method_specific,single/multiple PCR method,Primers,gene_targets,Terminal sampling?,tissue,country,state,site,longitude,latitude,sample_year,start_year,start_month,end_year,end_month,sample_season,# Sampling Trips,Sex Info?,Habitat Disturbance Info?,Coinfection Info?,Flag,Entered by,Last modified
2754,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,18,0,0,Carollia sowelli,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2755,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,16,1,0.0625,Carollia castanea,alphacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,6/24/2021 3:13pm
2756,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,76,1,0.013158,Artibeus jamaicensis,alphacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,6/24/2021 3:13pm
2757,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,7,0,0,Artibeus lituratus,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Palo Verde, San Jose, Santa Rosa",,,,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2758,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,8,0,0,Artibeus watsoni,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Tirimbina Biological Station, Nandayure, Santa Rosa",,,,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2759,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Artibeus phaeotis,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Parrita,"84º24'02.5""W","9º3226.0""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2760,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,6,0,0,Vampyriscus nymphaea,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Tirimbina Biological Station, Parrita","84º07'25.4""W, 84º24'02.5""W","10º25'01.4"" N, 9º3226.0""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2761,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,7,0,0,Uroderma bilobatum,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2762,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Platyrrhinus vittatus,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Virgen del Socorro,"84º07'21.3""W","10º17'31.9""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2763,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Platyrrhinus helleri,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Parrita, Santa Rosa","84º24'02.5""W, 85º37'27.2"" W","9º3226.0""N, 10º50'08.5""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2764,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,27,0,0,Desmodus rotundus,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2765,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,21,1,0.047619,Glossophaga soricina,alphacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,,,,,2012,,2014,,,,N,Y,,,VERENA Admin,6/24/2021 3:13pm
2766,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,7,0,0,Glossophaga comissarisi,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,San Jose,"84º02'42.8""W","9º56'19.3""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:31am
2767,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Hylonycteris underwoodi,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Virgen del Socorro,"84º07'21.3""W","10º17'31.9""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2768,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Anoura cultrata,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Palo Verde,"85º19'45.7""W","10º21'14.2""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2769,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,11,0,0,Sturnira ludovici,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Virgen del Socorro, San Jose","84º07'21.3""W, 84º02'42.8""W","10º17'31.9""N, 9º56'19.3""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2770,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,6,0,0,Sturnira lilium,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Palo Verde, Virgen del Socorro, San Jose","85º19'45.7""W, 84º07'21.3""Wm 84º02'42.8""W","10º21'14.2""N, 10º17'31.9""N, 9º56'19.3""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2771,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Sturnira mordax,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Virgen del Socorro,"84º07'21.3""W","10º17'31.9""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2772,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Lampronycteris brachyotis,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Palo Verde,"85º19'45.7""W","10º21'14.2""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2773,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,3,0,0,Trachops cirrhosus,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Palo Verde,"85º19'45.7""W","10º21'14.2""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2774,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Lophostoma silvicolum,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Palo Verde,"85º19'45.7""W","10º21'14.2""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2775,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Lophostoma brasiliense,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2776,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Tonatia saurophila,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2777,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Micronycteris microtis,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Bolson,85º25'05.8 W,"10º21'05.6"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2778,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Lonchorhina aurita,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2779,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,10,0,0,Eptesicus brasiliensis,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2780,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,3,0,0,Eptesicus furnalis,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2781,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,3,0,0,Eptesicus fuscus,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,San Jose,"84º02'42.8""W","9º56'19.3""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2782,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,4,0,0,Myotis nigricans,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Tirimbina Biological Station, Sarapiqui","84º07'25.4""W, 84º08'01.6""W","10º25'01.4"" N, 10º24'11.0""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2783,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Myotis elegans,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Tirimbina Biological Station,"84º07'25.4""W","10º25'01.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2784,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,3,0,0,Rhogeessa tumida,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Palo Verde, Santa Rosa","85º19'45.7""W, 85º37'27.2"" W","10º21'14.2""N, 10º50'08.5""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2785,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Rhogeessa io,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Sarapiqui,"84º08'01.6""W","10º24'11.0""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2786,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,5,0,0,Noctilio albiventris,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Palo Verde,"85º19'45.7""W","10º21'14.2""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2787,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,65,0,0,Molossus sinaloae,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,"Sarapiqui, Nicoya","84º08'01.6""W, 85º26'47.33"" W","10º24'11.0""N, 10º8'35.64""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2788,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,5,0,0,Molossus rufus,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,San Jose,"84º02'42.8""W","9º56'19.3""N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2789,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,1,0,0,Eumops glaucinus,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Puntarenas,"84º50'16.7""W","9º58'39.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2790,neotropical bats from costa rica harbour diverse coronaviruses,Moreira-Soto et al.,Zoonoses Public Health,2015,2,0,0,Saccopteryx bilineata,alphacoronavirus or betacoronavirus,,,,pooled,longitudinal,RNA,pancoronavirus RT-PCR,single,,RdRp,,anal swabs/faecal samples,Costa Rica,,Puntarenas,"84º50'16.7""W","9º58'39.4"" N",,2012,,2014,,,,N,Y,,,VERENA Admin,7/19/2021 11:32am
2799,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,12,0,0,Hipposideros armiger,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2800,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,23,0,0,Miniopterus magnater,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2801,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,24,0,0,Miniopterus pusillus,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2802,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,3,0,0,Myotis chinensis,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2803,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,2,0,0,Myotis ricketti,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2804,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,2,0,0,Nyctalus noctula,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2805,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,2,0,0,Rhinolophus affinus,alphacoronavirus or betacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,pol,,respiratory/fecal swab,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,7/19/2021 11:32am
2943,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,18,12,0.666667,Rhinolophus sinicus,betacoronavirus ,Sarbecovirus,,,pooled,cross-sectional,antibody,Western Blot,,,,,serum,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,11/10/2021 9:31am
2944,severe acute respiratory syndrome coronavirus-like virus in chinese horseshoe bats,Lau et al.,Proceedings of The National Academy of Sciences of The United States of America,2005,37,31,0.837838,Rhinolophus sinicus,betacoronavirus ,Sarbecovirus,,,pooled,cross-sectional,antibody,Enzyme immunoassay,,,,,serum,China,Hong Kong,11 sites,,,,2004,,2005,,,,,"Y, unclear",,,VERENA Admin,11/10/2021 9:31am
2807,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,2,1,0.5,Cardioderma cor,alphacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,22,,,,2007,,2010,,,,,,,,VERENA Admin,6/24/2021 2:43pm
2808,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Cardioderma cor,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,26,,,,2007,,2010,,,,,,,,Binqi Chen,6/26/2021 6:18pm
2809,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,5,1,0.2,Cardioderma cor,alphacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,43,,,,2007,,2010,,,,,,,,VERENA Admin,6/24/2021 2:44pm
2810,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,8,0,0,Chaerephon pumilus,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,18,,,,2007,,2010,,,,,,,,Binqi Chen,6/26/2021 6:18pm
2811,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,1,0,0,Chaerephon sp,alphacoronavirus or betacoronavirus or gammacoronavirus or deltacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,18,,,,2007,,2010,,,,,,,,Binqi Chen,6/26/2021 6:18pm
2812,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,7,1,0.142857,Chaerephon sp,alphacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,23,,,,2007,,2010,,,,,,,,VERENA Admin,6/24/2021 2:44pm
2813,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,32,5,0.15625,Chaerephon sp,alphacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,27,,,,2007,,2010,,,,,,,,VERENA Admin,6/24/2021 2:44pm
2814,surveillance of bat coronaviruses in kenya identifies relatives of human coronaviruses nl63 and 229e and their recombination history,Tao et al.,J Virol,2017,14,2,0.142857,Chaerephon sp,alphacoronavirus,,,,pooled,cross-sectional,RNA,RT-PCR,single,,RdRp,,"oral swab,fecal swab",Kenya,,33,,,,2007,,2010,,,,,,,,VERENA Admin,6/24/2021 2:44pm
