UniqueID,title,author (from Imported table 2),journal (from Imported table 2),year (from Imported table 2),sample,positives,prevalence,bat_species,virus_genus,virus_genus_notes,virus_subgenus,virus_species,virus_strain,detection_type,study_type,detection_method,method_specific,single/multiple PCR method,gene_targets,Terminal sampling?,tissue,country,country_hemisphere,state,site,longitude,latitude,sample_year,start_year,start_month,end_year,end_month,sample_season,sample_season_simplified,# Sampling Trips,Sex Info?,Habitat Disturbance Info?,Coinfection Info?,Flag,Entered by,Last modified
2284,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,4,0,0.000000,Nyctophilus major,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,"Bla, CDR, Dry, Dwe, Frk",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2285,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,2,0,0.000000,Scotorepens balstoni,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,"MtG, CDR",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2286,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,1,0,0.000000,Vespadelus baverstocki,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,"MtG, CDR",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2287,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,155,4,0.025806,Vespadelus regulus,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,"Bla, Coc, Don, Dry, Dwe, Frk, met, Per, Twi, Two",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2288,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,11,0,0.000000,Austronomus australis,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,CDR,,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2289,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,1,0,0.000000,Ozimops sp,betacoronavirus ,,Merbecovirus,,,pooled,cross-sectional,antibody,Indirect-Binding Luminex Assay,,,,blood,Australia,S,,CDR,,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2922,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,232,59,0.254310,Chalinolobus gouldii,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"MtG, CDR, CoC, Dry, Dwe, Koj, Per",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2923,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,45,17,0.377778,Chalinolobus morio,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"MtG, Bla, CDR, Coc, Don, Dry, Dwe, Frk, Met, Twi, Two",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2924,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,51,2,0.039216,Nyctiphilus geoffroyi,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"Mtg, Bla, CDR, Coc, Don, Dry, Dwe, Ger, Per, Two",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2925,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,56,2,0.035714,Nyctophilus gouldi,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"Bla, Don, Dry, we, Per, Two",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2926,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,10,0,0.000000,Nyctophilus major,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"Bla, CDR, Dry, Dwe, Frk",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2927,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,9,0,0.000000,Scotorepens balstoni,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"MtG, CDR",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2928,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,141,17,0.120567,Vespadelus regulus,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,"Bla, Coc, Don, Dry, Dwe, Frk, met, Per, Twi, Two",,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2929,viral diversity of microbats within the south west botanical province of western australia,Prada et al.,Viruses,2019,9,0,0.000000,Austronomus australis,alphacoronavirus,,,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,fecal pellets,Australia,S,,CDR,,,,2016,November,2018,April,,Summer,,N,N,"Y, low and limited to Chalinolobus spp",,VERENA Admin,4/12/2022 2:33pm
2290,wild animal surveillance for coronavirus hku1 and potential variants of other coronaviruses,Yuen et al.,Hong Kong Med J,2012,118,23,0.194915,Rhinolophus sinicus,betacoronavirus ,,Sarbecovirus,,,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,"nasopharyngeal swabs,anal swab",China,N,Hong Kong,various,,,,2005,December,2007,December,,Year,,,,,,VERENA Admin,4/29/2022 1:50pm
2938,wild animal surveillance for coronavirus hku1 and potential variants of other coronaviruses,Yuen et al.,Hong Kong Med J,2012,118,0,0.000000,Rhinolophus sinicus,betacoronavirus ,,Embecovirus,human,HKU1,pooled,cross-sectional,RNA,"nested RT-PCR,semi-nested RT-PCR",multiple,RdRp,,"nasopharyngeal swabs,anal swab",China,N,Hong Kong,various,,,,2005,December,2007,December,,Year,,,,,,VERENA Admin,4/29/2022 1:50pm
2291,wild animal surveillance for coronavirus hku1 and potential variants of other coronaviruses,Yuen et al.,Hong Kong Med J,2012,18,12,0.666667,Rhinolophus sinicus,betacoronavirus ,,Sarbecovirus,bat,,pooled,cross-sectional,antibody,Western Blot,,His6-Tagged recombinant N protein of bat-SARS-CoV,,serum,China,N,Hong Kong,various,,,,2005,December,2007,December,,Year,,,,,,VERENA Admin,4/12/2022 2:33pm
2292,wild animal surveillance for coronavirus hku1 and potential variants of other coronaviruses,Yuen et al.,Hong Kong Med J,2012,37,31,0.837838,Rhinolophus sinicus,betacoronavirus ,,Sarbecovirus,bat,,pooled,cross-sectional,antibody,Enzyme immunoassay,,His6-Tagged recombinant N protein of bat-SARS-CoV,,serum,China,N,Hong Kong,various,,,,2005,December,2007,December,,Year,,,,,,VERENA Admin,4/12/2022 2:33pm
2888,wild animal surveillance for coronavirus hku1 and potential variants of other coronaviruses,Yuen et al.,Hong Kong Med J,2012,19,8,0.421053,Rhinolophus sinicus,betacoronavirus ,,Sarbecovirus,human,,pooled,cross-sectional,antibody,Enzyme immunoassay,,,,serum,China,N,Hong Kong,various,,,,2005,December,2007,December,,Year,,,,,,VERENA Admin,4/12/2022 2:33pm
2293,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Hipposideros sp,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Conakry,Conakry,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2294,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,4,1,0.250000,Hipposideros sp,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Conakry,Bate-Nafadji,,,2016,,,,,September,Fall,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2295,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Hipposideros sp,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Kankan,Kankan,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2296,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2349,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,rectal swab,Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2350,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,oral swab",Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2351,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2352,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"rectal swab,oral swab",Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2347,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,13,1,0.076923,Hipposideros sp,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,rectal swab,Guinea,N,Kankan,Kindia,,,2016,,,,,May,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2297,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Hipposideros sp,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Kindia,Madina Oula,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2298,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Hipposideros sp,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Koundara,Youkounkoun,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2299,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,3,0,0.000000,Chaerephon sp,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Kindia,Madina Oula,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2300,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,10,0,0.000000,Mops condylurus,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Gueckedou,Guingan,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2301,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,2,1,0.500000,Nycteris sp.,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Conakry,Bate-Nafadji,,,2016,,,,,September,Fall,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2302,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Nycteris sp.,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Gueckedou,Guingan,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2303,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,5,1,0.200000,Rhinolophus darlingi,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Kankan,Kankan,,2016,,,,,,September,Fall,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:33pm
2353,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,5,1,0.200000,Rhinolophus darlingi,alphacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,fecal pellets,Guinea,N,Kankan,Kankan,,2016,,,,,,September,Fall,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2304,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,2,0,0.000000,Scotophilus leucogaster,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Kindia,Madina Oula,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2305,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Scotophilus leucogaster,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Gueckedou,Guingan,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2306,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,6,1,0.166667,Eidolon helvum,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,rectal swab,Guinea,N,Conakry,Conakry,,,2016,,,,,April,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2338,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,6,1,0.166667,Eidolon helvum,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,rectal swab,Guinea,N,Conakry,Conakry,,,2016,,,,,April,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2337,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,6,1,0.166667,Eidolon helvum,betacoronavirus ,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,rectal swab,Guinea,N,Conakry,Conakry,,,2016,,,,,April,Spring,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
2307,"""wide diversity of coronaviruses in frugivorous and insectivorous bat species: a pilot study in guinea, west africa""",Lacroix et al.,Viruses,2020,1,0,0.000000,Eidolon helvum,alphacoronavirus or betacoronavirus,,,,,single,cross-sectional,RNA,broadly reactive nested RT-PCR,multiple,RdRp,,"fecal pellets,rectal swab,oral swab",Guinea,N,Koundara,Sareboido,,,,2016,February,2017,January,,Year,,"Yes, Overall, 195 (61.1%) bats were female, 121 (37.9%) were male",Y,"Y, but unclear",,VERENA Admin,4/12/2022 2:34pm
