"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","species_for_reader"
"2107",2371,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,6,0,0,"Rhinolophus hipposideros","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa (April), Roman Horse Cave (September)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:34pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Rhinolophus hipposideros"
"2108",2372,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,32,0,0,"Myotis bechsteinii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Elenas Cave, Bratanova Cave (April), Big Vupa (April), Kaleto Cave, Roman Horse Cave (September), Maharata Cave Area (April)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Myotis bechsteinii"
"2109",2373,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,12,0,0,"Barbastella barbastellus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave, Big Vupa, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR","Barbastella barbastellus"
"2110",2374,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,7,0,0,"Myotis daubentonii","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave, Big Vupa, Kaleto Cave, Maharata Cave Area, Malko Tarnovo Water Tunnel","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR","Myotis daubentonii"
"2111",2375,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,5,0,0,"Myotis emarginatus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa, Bratanova Cave","NA","NA","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",NA,NA,"No","PCR","Myotis emarginatus"
"2112",2376,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,3,0,0,"Myotis myotis","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave"," 27°25'21.3""E","42°0'21.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.0058333333333,27.4225833333333,"No","PCR","Myotis myotis"
"2113",2377,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Pipistrellus pygmaeus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Big Vupa","27°30'45.0""E","42°9'32.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.1588888888889,27.5125,"No","PCR","Pipistrellus pygmaeus"
"2114",2378,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Myotis alcathoe","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave (April), Kaleto Cave (September)","NA","NA","2008","","",NA,"","April + September, unless site specifies one or the other","Spring,Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","1","0","1",NA,NA,"No","PCR","Myotis alcathoe"
"2115",2379,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,2,0,0,"Plecotus auritus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Bratanova Cave"," 27°25'21.3""E","42°0'21.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.0058333333333,27.4225833333333,"No","PCR","Plecotus auritus"
"2116",2380,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis nattereri","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","September","Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","1","0","0",42.0918611111111,27.2086944444444,"No","PCR","Myotis nattereri"
"2117",2381,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis mystacinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Kaleto Cave","27°21'28.0""E","42°9'7.0""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.1519444444444,27.3577777777778,"No","PCR","Myotis mystacinus"
"2118",2382,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis oxygnatus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","April","Spring",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","0","0","1",42.0918611111111,27.2086944444444,"No","PCR","Myotis blythii"
"2119",2383,"genomic characterization of severe acute respiratory syndrome-related coronavirus in european bats and classification of coronaviruses based on partial rna-dependent rna polymerase gene sequences","Drexler et al.","J Virol",2010,1,0,0,"Myotis capaccini","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","RT-PCR","single","RdRp",NA,"faeces","Bulgaria","N","","Roman Horse Cave ","27°12'31.3""E","42°5'30.7""N","2008","","",NA,"","September","Fall",NA,"Y","Y","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","0","1","0","0",42.0918611111111,27.2086944444444,"No","PCR","Myotis capaccinii"
"2120",2384,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,27,6,0.222222,"Rhinolophus cornutus","betacoronavirus ","Sarbecovirus","","Rp3","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","141.2508""E (Ogayu),  141.0881""E (Isari)","39.6019""N (Ogayu), 39.6771"" N (Isari), ","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal",NA,NA,NA,NA,NA,NA,"No","PCR","Drop"
"2121",2385,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,6,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal",NA,NA,NA,NA,NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2122",2386,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,4,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal",NA,NA,NA,NA,NA,NA,"No","PCR","Myotis macrodactylus"
"2123",2387,"group b betacoronavirus in rhinolophid bats, japan","Suzuki et al.","J Vet Med Sci",2014,1,0,0,"Murina ussuriensis","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","Japan","N","Iwate","Ogayu and Isari caves","NA","NA","?","","",NA,"","",NA,NA,"N","Y","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal",NA,NA,NA,NA,NA,NA,"No","PCR","Murina ussuriensis"
"2124",2388,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,11,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gangwon","Forest (Yeongwol 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
"2125",2389,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,18,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gangwon","Forest (Yeongwol 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
"2126",2390,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,7,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongnam","Abandoned mine (Changwon 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2127",2391,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,70,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Abandoned mine (Gyeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2128",2392,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Abandoned mine (Gyeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2129",2393,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,6,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Gyeongbuk","Abandoned mine (Gyeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2130",2394,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,12,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Gyeongbuk","Abandoned mine (Gyeongju 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR","Rhinolophus ferrumequinum"
"2131",2395,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis aurascens","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Forest (Gyeongju 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Myotis aurascens"
"2132",2396,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis aurascens","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Gyeongju 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Myotis aurascens"
"2133",2397,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,10,0,0,"Pipistrelus abramus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","In area of private houses (Gyeongju 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Pipistrellus abramus"
"2134",2398,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,5,0,0,"Pipistrelus abramus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Gyeongju 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Pipistrellus abramus"
"2135",2399,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,25,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Gyeongbuk","Forest (Andong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
"2136",2400,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,18,0,0,"Eptesicus serotinus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Gyeongbuk","Forest (Andong 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR","Eptesicus serotinus"
