"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","euthanasia","method_specific_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"2171",2438,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,10,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Jeonbuk","Abandoned mine (Sunchang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1899","genetic characteristics of coronaviruses from korean bats in 2016",0.153138684584835,0.0238095238095238,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2172",2439,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,4,0,0,"Rhinolophus ferrumequinum","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Jeonbuk","Abandoned mine (Sunchang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","genetic characteristics of coronaviruses from korean bats in 2016","1900","genetic characteristics of coronaviruses from korean bats in 2016",0.231823804500403,0.0555555555555556,0,"Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","RHINOLOPHIDAE"
"2173",2440,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,3,0,0,"Myotis formosus chofukusei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungnam","Abandoned mine (Seosan U)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis formosus","Myotis formosus","genetic characteristics of coronaviruses from korean bats in 2016","1901","genetic characteristics of coronaviruses from korean bats in 2016",0.261799387799149,0.0714285714285714,0,"Myotis formosus","Myotis formosus","VESPERTILIONIDAE"
"2174",2441,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,4,0,0,"Myotis formosus chofukusei","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungnam","Abandoned mine (Seosan U)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis formosus","Myotis formosus","genetic characteristics of coronaviruses from korean bats in 2016","1902","genetic characteristics of coronaviruses from korean bats in 2016",0.231823804500403,0.0555555555555556,0,"Myotis formosus","Myotis formosus","VESPERTILIONIDAE"
"2175",2442,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,7,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungbuk","Cave (Danyang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1903","genetic characteristics of coronaviruses from korean bats in 2016",0.180683561953354,0.0333333333333333,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2176",2443,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,65,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Cave (Danyang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1904","genetic characteristics of coronaviruses from korean bats in 2016",0.0617022333673932,0.00381679389312977,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2177",2444,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,22,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"Carcass","South Korea","N","Chungbuk","Cave (Danyang 1)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","pooled tissue","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1905","genetic characteristics of coronaviruses from korean bats in 2016",0.105027869535619,0.0111111111111111,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2178",2445,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Cave (Danyang 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1906","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2179",2446,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Myotis macrodactylus","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Chungbuk","Cave (Danyang 2)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Myotis macrodactylus","Myotis macrodactylus","genetic characteristics of coronaviruses from korean bats in 2016","1907","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Myotis macrodactylus","Myotis macrodactylus","VESPERTILIONIDAE"
"2180",2447,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,18,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungbuk","Cave (Danyang 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1908","genetic characteristics of coronaviruses from korean bats in 2016",0.115738681985089,0.0135135135135135,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2181",2448,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Cave (Danyang 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1909","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2182",2449,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,6,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Chungbuk","Cave (Danyang 3)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1910","genetic characteristics of coronaviruses from korean bats in 2016",0.19379834332759,0.0384615384615385,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2183",2450,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,25,0,0,"Miniopterus schreibersii","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Cave (Danyang 4)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Miniopterus schreibersii","Miniopterus schreibersii","genetic characteristics of coronaviruses from korean bats in 2016","1911","genetic characteristics of coronaviruses from korean bats in 2016",0.0986977799249404,0.00980392156862745,0,"Miniopterus schreibersii","Miniopterus schreibersii","VESPERTILIONIDAE"
"2184",2451,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,1,0,0,"Myotis ikonnikovi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungbuk","Forest, valley (Danyang 5)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis ikonnikovi","Myotis ikonnikovi","genetic characteristics of coronaviruses from korean bats in 2016","1912","genetic characteristics of coronaviruses from korean bats in 2016",0.392699081698724,0.166666666666667,0,"Myotis ikonnikovi","Myotis ikonnikovi","VESPERTILIONIDAE"
"2185",2452,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,8,0,0,"Myotis ikonnikovi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungbuk","Forest, valley (Danyang 6)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis ikonnikovi","Myotis ikonnikovi","genetic characteristics of coronaviruses from korean bats in 2016","1913","genetic characteristics of coronaviruses from korean bats in 2016",0.169918454727061,0.0294117647058824,0,"Myotis ikonnikovi","Myotis ikonnikovi","VESPERTILIONIDAE"
"2186",2453,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,6,0,0,"Myotis ikonnikovi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Forest, valley (Danyang 6)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Myotis ikonnikovi","Myotis ikonnikovi","genetic characteristics of coronaviruses from korean bats in 2016","1914","genetic characteristics of coronaviruses from korean bats in 2016",0.19379834332759,0.0384615384615385,0,"Myotis ikonnikovi","Myotis ikonnikovi","VESPERTILIONIDAE"
"2187",2454,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,2,0,0,"Myotis ikonnikovi","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"urine","South Korea","N","Chungbuk","Forest, valley (Danyang 6)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","urinary","1","1","1","1",NA,NA,"No","PCR",1,"Myotis ikonnikovi","Myotis ikonnikovi","genetic characteristics of coronaviruses from korean bats in 2016","1915","genetic characteristics of coronaviruses from korean bats in 2016",0.307739854335194,0.1,0,"Myotis ikonnikovi","Myotis ikonnikovi","VESPERTILIONIDAE"
"2188",2455,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,7,0,0,"Murina leucogaster","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"oral swab","South Korea","N","Chungbuk","Forest (Danyang 7)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","oropharyngeal","1","1","1","1",NA,NA,"No","PCR",1,"Murina leucogaster","Murina leucogaster","genetic characteristics of coronaviruses from korean bats in 2016","1916","genetic characteristics of coronaviruses from korean bats in 2016",0.180683561953354,0.0333333333333333,0,"Murina leucogaster","Murina leucogaster","VESPERTILIONIDAE"
"2189",2456,"genetic characteristics of coronaviruses from korean bats in 2016","Lee et al.","Microb Ecol",2017,10,0,0,"Murina leucogaster","alphacoronavirus or betacoronavirus","","","","single","cross-sectional","RNA","PCR","single","RdRp",NA,"faeces","South Korea","N","Chungbuk","Forest (Danyang 7)","NA","NA","","2016","January",2016,"September","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Murina leucogaster","Murina leucogaster","genetic characteristics of coronaviruses from korean bats in 2016","1917","genetic characteristics of coronaviruses from korean bats in 2016",0.153138684584835,0.0238095238095238,0,"Murina leucogaster","Murina leucogaster","VESPERTILIONIDAE"
"2190",2523,"human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","Annan et al.","Emerg Infect Dis",2013,108,0,0,"Coleura afra","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Ghana","N","","Bouyem, Forikrom, Shai Hills","NA","NA","","2009","",2011,"","","Year",NA,"Y","N","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Coleura afra","Coleura afra","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","1918","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe",0.0479648465503434,0.00230414746543779,0,"Coleura afra","Coleura afra","EMBALLONURIDAE"
"2191",2524,"human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","Annan et al.","Emerg Infect Dis",2013,604,0,0,"Hipposideros abae","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Ghana","N","","Bouyem, Forikrom, Kwamang, Akpafu Todzi","NA","NA","","2009","",2011,"","","Year",NA,"Y","N","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros abae","Hipposideros abae","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","1919","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe",0.0203334948438041,0.000413564929693962,0,"Hipposideros abae","Hipposideros abae","HIPPOSIDERIDAE"
"2192",2525,"human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","Annan et al.","Emerg Infect Dis",2013,28,0,0,"Hipposideros cf. gigas","alphacoronavirus or betacoronavirus","","","","pooled","cross-sectional","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Ghana","N","","Bouyem, Forikrom, Kwamang","NA","NA","","2009","",2011,"","","Year",NA,"Y","N","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",NA,NA,"No","PCR",1,"Hipposideros gigas","Hipposideros gigas","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","1920","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe",0.0933897305407968,0.0087719298245614,0,"Hipposideros gigas","Hipposideros gigas","HIPPOSIDERIDAE"
"2193",2526,"human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","Annan et al.","Emerg Infect Dis",2013,1,0,0,"Hipposideros fuliginosus","alphacoronavirus or betacoronavirus","","","","pooled","longitudinal","RNA","nested RT-PCR","multiple","RdRp",NA,"faeces","Ghana","N","","Bobiri","1°20′38.94′′ W","6°41′13.56′′ N","","2009","",2011,"","","Year",NA,"Y","N","N","","VERENA Admin","4/12/2022 2:35pm","faecal, rectal, or anal","1","1","1","1",6.6871,-1.34415,"No","PCR",1,"Hipposideros fuliginosus","Hipposideros fuliginosus","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe","1921","human betacoronavirus 2c emc/2012-related viruses in bats, ghana and europe",0.392699081698724,0.166666666666667,0,"Hipposideros fuliginosus","Hipposideros fuliginosus","HIPPOSIDERIDAE"
