"","UniqueID","title","author..from.Imported.table.2.","journal..from.Imported.table.2.","year..from.Imported.table.2.","sample","positives","prevalence","bat_species","virus_genus","virus_genus_notes","virus_subgenus","virus_species","virus_strain","detection_type","study_type","detection_method","method_specific","single.multiple.PCR.method","gene_targets","Terminal.sampling.","tissue","country","country_hemisphere","state","site","longitude","latitude","sample_year","start_year","start_month","end_year","end_month","sample_season","sample_season_simplified","X..Sampling.Trips","Sex.Info.","Habitat.Disturbance.Info.","Coinfection.Info.","Flag","Entered.by","Last.modified","tissue_simplified","sample_simplified","summer","fall","winter","spring","latidudedecimal","longitudedecimal","gene_targets_simplified","euthanasia","euthanasia_simplified","method_specific_simplified","virus_genus_simplified","spec","species_for_reader","species","studies","observation","study","yi","vi","backtrans","phylo","species_char","family"
"1490",1650,"discovery of novel bat coronaviruses in south china that use the same receptor as middle east respiratory syndrome coronavirus","Luo et al.","J Virol",2018,3,0,0,"Vespertilio murinus","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"anal swab","China","N","Guangdong","Yangshan","NA","NA","","2012","",2015,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:23pm","faecal, rectal, or anal","swab","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Vespertilio murinus","Vespertilio murinus","discovery of novel bat coronaviruses in south china that use the same receptor as middle east respiratory syndrome coronavirus","1290","discovery of novel bat coronaviruses in south china that use the same receptor as middle east respiratory syndrome coronavirus",0.261799387799149,0.0714285714285714,0,"Vespertilio murinus","Vespertilio murinus","VESPERTILIONIDAE"
"1507",1697,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,3,0,0,"Cynopterus brachyotis","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Trat","","NA","NA","2011","","",NA,"","","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","0","0","1","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Cynopterus brachyotis","Cynopterus brachyotis","diversity of coronavirus in bats from eastern thailand","1291","diversity of coronavirus in bats from eastern thailand",0.261799387799149,0.0714285714285714,0,"Cynopterus brachyotis","Cynopterus brachyotis","PTEROPODIDAE"
"1509",1700,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,7,0,0,"Cynopterus sphinx","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chataburi (2011), Chachonsao (2008), Trat (2011)","Ang Aed (2011), Rad (2008), Trat (2011)","NA","NA","","2008","",2011,"","","Spring,Summer,Winter",3,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Cynopterus sphinx","Cynopterus sphinx","diversity of coronavirus in bats from eastern thailand","1292","diversity of coronavirus in bats from eastern thailand",0.180683561953354,0.0333333333333333,0,"Cynopterus sphinx","Cynopterus sphinx","PTEROPODIDAE"
"1510",1701,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,11,0,0,"Eonycteris spelaea","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chataburi (2011), Trat (2011), Chonburi (2012)","Ang Aed (2011), Trat (2011), Chonburi (2012)","NA","NA","","2011","",2012,"","","Year",3,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Eonycteris spelaea","Eonycteris spelaea","diversity of coronavirus in bats from eastern thailand","1293","diversity of coronavirus in bats from eastern thailand",0.146421385864288,0.0217391304347826,0,"Eonycteris spelaea","Eonycteris spelaea","PTEROPODIDAE"
"1511",1702,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,3,0,0,"Rousettus amplexicaudatus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chantaburi","Sarika","NA","NA","2011","","",NA,"","","Winter,Spring",NA,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","0","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rousettus amplexicaudatus","Rousettus amplexicaudatus","diversity of coronavirus in bats from eastern thailand","1294","diversity of coronavirus in bats from eastern thailand",0.261799387799149,0.0714285714285714,0,"Rousettus amplexicaudatus","Rousettus amplexicaudatus","PTEROPODIDAE"
"1512",1703,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,12,0,0,"Taphozous longimanus","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chachongsao","Rad","NA","NA","","2008","",2012,"","","Spring,Summer,Winter",2,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Taphozous longimanus","Taphozous longimanus","diversity of coronavirus in bats from eastern thailand","1295","diversity of coronavirus in bats from eastern thailand",0.140517450751407,0.02,0,"Taphozous longimanus","Taphozous longimanus","EMBALLONURIDAE"
"1515",1706,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,4,0,0,"Taphozous melanopogon","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chachongsao (2013), Srakaew (2012), Chantaburi (2012)","Rad (2013), Chakan (2012), Sarika (2012)","NA","NA","","","",NA,"","","Spring,Summer,Winter",3,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Taphozous melanopogon","Taphozous melanopogon","diversity of coronavirus in bats from eastern thailand","1296","diversity of coronavirus in bats from eastern thailand",0.231823804500403,0.0555555555555556,0,"Taphozous melanopogon","Taphozous melanopogon","EMBALLONURIDAE"
"1517",1727,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,19,0,0,"Hipposideros armiger","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chachongsao (2008, 2013), Srakaew (2012), Chantaburi (2012)","Rad (2008, 2013), Chakan (2012), Sarika (2012)","NA","NA","","2008","",2013,"","","Spring,Summer,Winter",4,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros armiger","Hipposideros armiger","diversity of coronavirus in bats from eastern thailand","1297","diversity of coronavirus in bats from eastern thailand",0.112756702949066,0.0128205128205128,0,"Hipposideros armiger","Hipposideros armiger","HIPPOSIDERIDAE"
"1518",1709,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,3,0,0,"Hipposideros cineraceus","alphacoronavirus or betacoronavirus","","","","","single","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Srakaew","Chakan","NA","NA","2012","","",NA,"","","Spring,Summer,Winter",NA,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros cineraceus","Hipposideros cineraceus","diversity of coronavirus in bats from eastern thailand","1298","diversity of coronavirus in bats from eastern thailand",0.261799387799149,0.0714285714285714,0,"Hipposideros cineraceus","Hipposideros cineraceus","HIPPOSIDERIDAE"
"1520",1711,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,9,0,0,"Hipposideros larvatus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chachongsao (2008, 2012), Srakaew (2012)","Rad (2008, 2012), Chakan (2012)","NA","NA","","2008","",2012,"","","Spring,Summer,Winter",3,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","1","0","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros larvatus","Hipposideros larvatus","diversity of coronavirus in bats from eastern thailand","1299","diversity of coronavirus in bats from eastern thailand",0.160875277198321,0.0263157894736842,0,"Hipposideros larvatus","Hipposideros larvatus","HIPPOSIDERIDAE"
"1523",1715,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,2,0,0,"Macroglossus sobrinus","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Chataburi, Trat","Ang Aed, Trat","NA","NA","2011","","",NA,"","","Winter",NA,"","","","","VERENA Admin","4/12/2022 2:27pm","faecal, rectal, or anal","pooled","0","0","1","0",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Macroglossus sobrinus","Macroglossus sobrinus","diversity of coronavirus in bats from eastern thailand","1300","diversity of coronavirus in bats from eastern thailand",0.307739854335194,0.1,0,"Macroglossus sobrinus","Macroglossus sobrinus","PTEROPODIDAE"
"1529",1723,"diversity of coronavirus in bats from eastern thailand","Wacharapluesadee et al.","Virology Journal",2015,4,0,0,"Myotis horsfieldii","alphacoronavirus or betacoronavirus","","","","","pooled","cross-sectional","RNA","broadly reactive heminested RT-PCR","multiple","RdRp ",NA,"faeces or rectal swab","Thailand","N","Srakaew, Chonburi","Chakan, Chonburi","NA","NA","2012","","",NA,"","","Year",NA,"","","","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","pooled","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Myotis horsfieldii","Myotis horsfieldii","diversity of coronavirus in bats from eastern thailand","1301","diversity of coronavirus in bats from eastern thailand",0.231823804500403,0.0555555555555556,0,"Myotis horsfieldii","Myotis horsfieldii","VESPERTILIONIDAE"
"1540",1741,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,68,0,0,"Coleura afra","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Coleura afra","Coleura afra","evidence for an ancestral association of human coronavirus 229e with bats","1302","evidence for an ancestral association of human coronavirus 229e with bats",0.0603392765655049,0.00364963503649635,0,"Coleura afra","Coleura afra","EMBALLONURIDAE"
"1542",1743,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,12,0,0,"Hipposideros cf. gigas","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros gigas","Hipposideros gigas","evidence for an ancestral association of human coronavirus 229e with bats","1303","evidence for an ancestral association of human coronavirus 229e with bats",0.140517450751407,0.02,0,"Hipposideros gigas","Hipposideros gigas","HIPPOSIDERIDAE"
"1543",1744,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,5,0,0,"Hipposideros jonesi","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Hipposideros jonesi","Hipposideros jonesi","evidence for an ancestral association of human coronavirus 229e with bats","1304","evidence for an ancestral association of human coronavirus 229e with bats",0.210267167641983,0.0454545454545455,0,"Hipposideros jonesi","Hipposideros jonesi","HIPPOSIDERIDAE"
"1545",1746,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,91,0,0,"Nycteris cf. gambiensis","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Nycteris gambiensis","Nycteris gambiensis","evidence for an ancestral association of human coronavirus 229e with bats","1305","evidence for an ancestral association of human coronavirus 229e with bats",0.0522235043156748,0.00273224043715847,0,"Nycteris gambiensis","Nycteris gambiensis","NYCTERIDAE"
"1546",1747,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,4,0,0,"Rhinolophus alcyone","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus alcyone","Rhinolophus alcyone","evidence for an ancestral association of human coronavirus 229e with bats","1306","evidence for an ancestral association of human coronavirus 229e with bats",0.231823804500403,0.0555555555555556,0,"Rhinolophus alcyone","Rhinolophus alcyone","RHINOLOPHIDAE"
"1547",1748,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,9,0,0,"Rhinolophus landeri","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Rhinolophus landeri","Rhinolophus landeri","evidence for an ancestral association of human coronavirus 229e with bats","1307","evidence for an ancestral association of human coronavirus 229e with bats",0.160875277198321,0.0263157894736842,0,"Rhinolophus landeri","Rhinolophus landeri","RHINOLOPHIDAE"
"1548",1749,"evidence for an ancestral association of human coronavirus 229e with bats","Corman et al.","J Virol",2015,21,0,0,"Taphozous perforates","alphacoronavirus or betacoronavirus","","","","","pooled","longitudinal","RNA","RT-PCR","single","RdRp",NA,"faeces","Ghana","N","Ashanti","","NA","NA","","2009","",2011,"","","Year",NA,"N","N","N","","VERENA Admin","4/12/2022 2:28pm","faecal, rectal, or anal","faeces","1","1","1","1",NA,NA,"RdRp","No","No","PCR","genus not specified",1,"Taphozous perforatus","Taphozous perforatus","evidence for an ancestral association of human coronavirus 229e with bats","1308","evidence for an ancestral association of human coronavirus 229e with bats",0.107424916537856,0.0116279069767442,0,"Taphozous perforatus","Taphozous perforatus","EMBALLONURIDAE"
